Parcel ID,LUC ,Prior Year Due,Column 1,Column 2,Column 3
Q6521038000134,510,607.84,,,
Q6531062000055,510,607.03,,,
L4920053000002,500,606.72,,,
P6441006000028,510,606.19,,,
C1720079000114,510,605,,,
L5300005000064,510,604.91,,,
L5300005000154,510,603.79,,,
Q6532032000104,510,603,,,
C1800006430003,340,602.75,,,
L5300007000085,455,602.04,,,
C1800004420145,599,601.92,,,
P6412213000032,510,601.54,,,
L5300011000044,510,601.44,,,
Q6511039000084,510,601.24,,,
Q6511043000080,510,600.88,,,
P6461042000026,510,600.72,,,
Q6511032000075,510,600.49,,,
P6412169000036,550,600.18,,,
L5300005000118,560,600,,,
Q6521006000059,500,600,,,
Q6521028000013,520,600,,,
Q6521028000056,510,600,,,
Q6521033000066,500,600,,,
Q6521033000077,510,600,,,
Q6521037000018,500,600,,,
Q6521038000080,510,600,,,
Q6532034000011,510,600,,,
Q6542030000210,520,600,,,
Q6542105000090,510,600,,,
A0300037000178,400,599.56,,,
P6412009000046,510,599.07,,,
P6600134000024,425,599.05,,,
R8000008000021,510,598.82,,,
P6451047000038,510,598.57,,,
P6411017000017,500,598.45,,,
P6431008000005,520,598.17,,,
C1800013000029,100,597.3,,,
E2210018000047,108,597.16,,,
L5300005000086,510,596.95,,,
E2220142000007,520,596.58,,,
A0700203000155,550,595.23,,,
A0700041000025,445,594.9,,,
A0700010000052,500,594.88,,,
K4630058000092,510,593.94,,,
C1720079000053,685,593.8,,,
Q6511020000021,510,593.38,,,
P6461048000051,510,593.32,,,
G3210011120005,500,593.1,,,
P6412139000011,500,592.09,,,
P6431015000045,510,591.96,,,
Q6521002000027,680,590.99,,,
A0700217000168,550,590.67,,,
P6421011000063,510,590.44,,,
P6412028000059,510,589.79,,,
Q6542039000242,510,589.64,,,
Q6542039000249,599,588.59,,,
Q6521002000028,510,588.02,,,
P6451010000094,510,587.6,,,
Q6541002000055,520,587.02,,,
L5300005000089,510,586.7,,,
L5300005000095,510,586.68,,,
K4610015000037,101,585.77,,,
P6431031000006,510,585.62,,,
F2610018000003,100,585.17,,,
Q6541020000158,450,584.95,,,
C1800003000004,400,584.91,,,
P6451003000065,401,582.79,,,
L5300009000091,510,582.44,,,
C1800006430002,480,581.74,,,
P6451017000017,510,581.51,,,
P6441035000060,510,581.41,,,
Q6511074000003,510,580.79,,,
P6411003000024,510,579.4,,,
L5210009000024,511,578.88,,,
P6461004000070,500,578.88,,,
P6421020000041,510,578.12,,,
P6412104000045,500,576.29,,,
Q6532030000055,500,575.05,,,
L5300002000083,510,574.76,,,
Q6541001000028,510,574.35,,,
E2220145000016,500,573.28,,,
P6451041000006,510,573.08,,,
Q6532009000022,500,572.18,,,
A0700015000038,462,572.04,,,
P6461049000007,510,571.85,,,
D2020280000045,500,571.3,,,
P6451045000034,510,571.07,,,
G3210018200024,100,570.94,,,
L5010028000032,501,570.19,,,
P6411036000030,500,569.69,,,
P6412112000029,510,569.2,,,
Q6542037000099,500,569.2,,,
A0700174000100,550,569.06,,,
A0700223000017,350,568.96,,,
M5620254000086,550,568.01,,,
L5300006000116,510,567.91,,,
A0700160000016,510,567.46,,,
P6421007000116,480,567.38,,,
P6421022000006,510,567.37,,,
A0300040000066,510,567.13,,,
A0700174000104,550,566.81,,,
L5300012000019,510,566.8,,,
Q6542114000137,499,566.28,,,
Q6531055000139,500,566.12,,,
Q6542034000059,510,565,,,
P6451010000093,500,564.37,,,
E2210014000021,514,563.92,,,
E2220062000033,500,563.76,,,
P6421011000051,510,563.65,,,
M5610026000047,340,563.59,,,
P6421023000017,510,563.13,,,
Q6542063000074,447,562.58,,,
P6411017000036,510,562.5,,,
P6431017000064,510,562.5,,,
P6441007000025,510,562.5,,,
P6462008000135,510,562.5,,,
P6451004000058,510,561.54,,,
L5300003000069,510,561.35,,,
M5620075000015,447,560.08,,,
Q6542114000022,510,558.39,,,
Q6511039000087,510,557.45,,,
P6412014000027,500,556.53,,,
C1800006220003,350,555.89,,,
Q6521026000024,430,555.75,,,
P6451028000019,510,555.67,,,
P6431055000014,510,555.43,,,
P6462002000009,465,555.06,,,
P6441035000003,500,554.62,,,
Q6521033000103,510,554.31,,,
E2210016000016,501,553.44,,,
P6411022000053,510,553.08,,,
A0300016000021,510,553.03,,,
P6431020000027,510,552.9,,,
P6461035000024,500,552.68,,,
L5300005000050,510,552.34,,,
P6451032000014,510,552.34,,,
M5610024000121,400,551.91,,,
P6441028000108,520,551.77,,,
Q6521012000046,510,551.72,,,
P6431015000047,510,551.35,,,
P6461035000023,500,550.94,,,
E2220073000001,500,550.4,,,
P6451023000035,510,550.18,,,
P6412142000016,510,550,,,
R8000043000065,510,550,,,
Q6542118000053,510,549.26,,,
P6451022000014,510,549.2,,,
F2900065000070,510,548.94,,,
P6451022000041,510,548.79,,,
P6441008000010,510,548.74,,,
L5300005000026,510,548.6,,,
P6461035000025,500,547.58,,,
Q6542032000047,510,547.5,,,
A0700217000208,550,547.32,,,
M5620167000158,550,546.84,,,
Q6532024000069,500,546.82,,,
P6461032000038,510,546.43,,,
Q6542115000105,510,545.47,,,
P6431049000044,430,545.04,,,
Q6511043000017,500,544.75,,,
L5300009000092,510,543.35,,,
Q6541002000077,510,542.87,,,
P6451017000070,510,542.58,,,
R8000011000027,599,542.44,,,
P6431055000005,510,542.15,,,
A0300026000061,500,541.82,,,
P6431008000052,510,540.58,,,
Q6542030000102,510,539.36,,,
L5300007000086,455,538.58,,,
P6441007000028,599,538.21,,,
Q6521037000068,510,537.91,,,
P6441027000019,520,537.89,,,
K4630058000096,560,537.61,,,
P6431025000039,510,537.54,,,
Q6542074000006,510,537.41,,,
C1800008220027,447,537,,,
P6431022000039,520,536.9,,,
F2630049000063,452,536.77,,,
Q6542033000111,510,535.16,,,
Q6542115000013,510,535.15,,,
P6451039000044,510,535.04,,,
P6412014000045,510,534.56,,,
G3210017000014,111,533.03,,,
P6431016000027,500,532.62,,,
A0300025000026,500,532.61,,,
L5300006000004,510,532.56,,,
L5210008000011,100,531.45,,,
B1010018000076,111,531.17,,,
Q6542098000095,510,531.14,,,
P6451045000002,510,530.75,,,
L5210008000010,100,530.45,,,
P6441005000030,510,529.85,,,
P6431008000014,510,529.11,,,
P6431036000070,499,528.99,,,
P6461021000023,510,528.89,,,
M5650046000006,456,528.44,,,
Q6521024000014,429,527.87,,,
K4610003000002,501,526.97,,,
P6441032000047,510,526.97,,,
Q6542065000188,447,525.57,,,
Q6532018000025,454,525,,,
A0300036000091,510,524.69,,,
P6461017000021,500,524.67,,,
P6441037000087,500,523.54,,,
G3210010100021,501,523.53,,,
Q6521003000011,510,523.27,,,
Q6542030000183,510,523.14,,,
L5300005000110,500,522.55,,,
Q6541001000014,510,520,,,
E2210016000015,501,519.76,,,
K4620064000128,500,518.3,,,
P6431036000076,510,516.64,,,
P6412018000028,510,516.15,,,
M5610024000106,429,516.14,,,
A0700040000126,450,516.08,,,
P6431055000009,510,515.86,,,
P6451037000079,500,514.97,,,
Q6521030000135,500,513.6,,,
L5210008000038,501,513.23,,,
P6451022000043,500,512.88,,,
P6431022000033,510,512.76,,,
A0300037000025,510,512.44,,,
P6421021000011,510,512.15,,,
P6451038000082,510,511.07,,,
P6431028000004,510,510.17,,,
Q6542037000082,599,510.14,,,
H3800040000107,510,509.84,,,
P6411061000010,401,508.92,,,
P6411061000011,401,508.92,,,
Q6521010000107,400,508.57,,,
Q6542065000202,500,508.2,,,
P6441030000093,430,507.89,,,
Q6521027000034,510,507.61,,,
P6441039000059,510,507.21,,,
A0300041000053,500,506.85,,,
E2240131000032,500,506.72,,,
Q6511037000044,510,506.55,,,
P6451025000015,510,506.52,,,
Q6521031000028,500,506.5,,,
P6441033000052,510,505.82,,,
P6431027000012,510,505.72,,,
Q6511033000061,510,505.45,,,
Q6511004000004,429,504.31,,,
Q6542065000019,447,504.26,,,
P6441036000019,510,504.16,,,
A0700204000046,550,503.59,,,
L4920057000160,500,503.25,,,
Q6511004000006,429,503.16,,,
Q6541002000060,510,501.83,,,
P6441037000072,510,501.59,,,
P6441030000094,430,501.56,,,
P6451014000049,510,501.12,,,
Q6511002000017,430,500,,,
R8000015000098,530,500,,,
R8000015000099,530,500,,,
P6451029000004,520,499.93,,,
Q6542030000065,510,497.59,,,
Q6542118000022,510,497.07,,,
P6411061000005,401,495.16,,,
P6411061000008,401,495.16,,,
P6411061000009,401,495.16,,,
M5620130000118,510,494.83,,,
G3210023400020,511,494.81,,,
P6411015000107,510,494.45,,,
Q6532033000082,500,493.99,,,
P6412115000074,510,493.28,,,
P6421020000011,500,493.19,,,
M5640129000032,510,491.92,,,
K4610017000007,680,491.9,,,
A0300128000010,500,491.05,,,
P6421014000056,510,490.96,,,
J4330050000039,510,490.7,,,
B1400001000007,110,490.61,,,
L5400033000036,510,490.59,,,
M5620467000024,510,490.34,,,
Q6542065000199,400,490.14,,,
K4630058000100,500,489.71,,,
J4310027000024,110,489.53,,,
F2610011000031,501,489.51,,,
P6412166000011,500,489.07,,,
P6411028000087,500,488.04,,,
Q6511043000008,500,487.63,,,
P6441028000057,510,487.48,,,
Q6521007000069,510,487.06,,,
A0700223000006,480,485.17,,,
A0300129000196,599,484.86,,,
P6431036000077,510,484.78,,,
Q6542032000117,510,483.87,,,
A0300056000035,510,483.68,,,
Q6521033000029,510,483.4,,,
D2020309000007,510,483.08,,,
Q6541015000033,500,482.94,,,
Q6511024000173,499,481.78,,,
P6461026000035,510,481.67,,,
L5300005000021,510,480.82,,,
N6300069000048,510,480.73,,,
G3210007000020,111,480.4,,,
P6412018000027,510,480.4,,,
P6462015000042,429,479.93,,,
P6431035000003,510,479.79,,,
Q6532032000052,500,479.29,,,
L5300009000113,510,479.05,,,
P6451040000022,510,479.01,,,
A0700188000012,447,478.96,,,
Q6541003000076,510,478.94,,,
M5620166000014,429,478.68,,,
P6431016000014,510,477.48,,,
A0700217000161,550,477.37,,,
Q6511034000182,421,476.07,,,
Q6541002000038,510,475.82,,,
L5300009000100,510,475.81,,,
L5300002000058,510,475.54,,,
P6421007000055,520,475.3,,,
L4910016000100,599,475.07,,,
M5620429000015,510,475.06,,,
L4920049000022,510,474.88,,,
F2620057000082,510,474.64,,,
Q6542115000088,510,473.36,,,
A0700019000051,429,473.17,,,
Q6511021000015,401,472.77,,,
P6461046000034,510,472.65,,,
P6451026000062,510,472.56,,,
L5300003000057,500,472.18,,,
Q6521037000078,510,472.16,,,
P6412013000072,510,472.15,,,
Q6521031000024,510,471.9,,,
D2020306000009,510,471.5,,,
A0700203000029,550,470.95,,,
L5400033000042,510,470.68,,,
P6462014000109,510,470.01,,,
Q6542030000196,500,470,,,
Q6532006000048,680,469.6,,,
P6431008000069,520,469.3,,,
L5210011000042,560,469.25,,,
Q6542073000072,510,469.15,,,
Q6542114000120,500,468.97,,,
P6451037000021,520,468.76,,,
Q6541005000179,510,468.53,,,
P6451014000034,510,468.26,,,
P6441004000023,510,468,,,
R8000008000009,510,467.84,,,
K4700034000084,599,467.35,,,
Q6521030000097,510,466.62,,,
P6412017000020,510,466.43,,,
P6441029000064,510,466.34,,,
P6441033000044,500,466.23,,,
L4920050000036,500,466.17,,,
Q6521006000134,500,466.13,,,
P6421021000027,510,465.77,,,
Q6521009000049,420,465.29,,,
P6412014000094,510,464.57,,,
M5620373000040,510,463.89,,,
P6431035000001,400,463.17,,,
B1010029000046,511,462.95,,,
D2020238000061,510,462.86,,,
Q6541001000041,510,462.73,,,
P6462013000184,510,462.37,,,
P6451032000003,510,462.04,,,
P6412112000001,510,461.9,,,
Q6542114000080,465,461.7,,,
Q6541006000214,510,461.55,,,
P6461027000051,510,460.41,,,
P6451041000028,510,460.23,,,
P6461051000087,430,460.03,,,
Q6541005000184,530,460,,,
P6451031000044,510,459.31,,,
A0300037000177,400,458.76,,,
P6411049000024,510,458.71,,,
J4330050000048,510,458.65,,,
A0700128000116,510,457.18,,,
P6451021000064,510,456.32,,,
L5300002000087,510,455.42,,,
L4920057000159,500,455.28,,,
Q6521006000026,510,455,,,
P6421008000027,510,454.76,,,
K4610015000031,499,454.59,,,
G3210024100016,101,453.75,,,
A0300041000055,510,453.57,,,
Q6541001000053,510,452.86,,,
D2010003000007,111,452.61,,,
A0300041000044,510,452.35,,,
Q6521030000105,510,451.71,,,
A0700148000047,510,451.47,,,
G3210031320007,500,451.31,,,
D2020311000007,620,450.82,,,
Q6511002000041,429,450,,,
R8000018000108,510,450,,,
P6431017000027,510,449.92,,,
D2020076000023,510,449.36,,,
Q6542068000015,510,448.91,,,
F2610028000084,501,448.67,,,
L4920041000064,500,448.67,,,
P6451038000046,510,448.47,,,
P6412008000024,500,448.42,,,
L4920051000084,510,448,,,
P6451039000064,510,447.89,,,
Q6521034000067,510,447.67,,,
Q6521033000079,510,447.45,,,
M5620372000008,510,447.4,,,
Q6542031000187,510,447.35,,,
P6441002000037,510,447.3,,,
Q6532027000102,510,447.07,,,
P6421022000160,500,446.99,,,
C1720079000064,510,446.63,,,
Q6542049000047,510,446.6,,,
D2020339000023,500,446.56,,,
Q6532023000020,510,446.36,,,
D2010022000027,511,446.25,,,
F2610033000053,110,445.74,,,
P6441011000073,447,445.48,,,
A0700122000035,680,445.31,,,
Q6521037000168,510,444.94,,,
P6421008000035,510,444.57,,,
P6451023000025,500,444.41,,,
B1310032000017,501,444.36,,,
P6431025000082,429,444.06,,,
P6411016000005,500,443.63,,,
Q6511021000003,500,443.59,,,
P6462003000047,500,443.54,,,
P6441030000008,480,442.58,,,
Q6541004000143,510,441.17,,,
M5620406000053,500,440.93,,,
P6461034000049,510,440.78,,,
P6431021000057,510,440.67,,,
A0700060000053,510,440,,,
M5620087000025,510,440,,,
P6451046000027,510,439.95,,,
P6431025000067,500,439.34,,,
D2020187000024,510,438.97,,,
P6461017000038,500,438.16,,,
P6451014000075,500,437.55,,,
A0700174000031,550,437.46,,,
P6451031000055,510,437.31,,,
G3210026200031,511,437.25,,,
L5300002000017,510,436.93,,,
Q6541001000031,530,436.63,,,
Q6521034000062,500,434.97,,,
C1730076000113,429,433.72,,,
M5620079000013,500,433.41,,,
P6431008000087,530,432.5,,,
L4910016000067,501,432.42,,,
Q6531055000066,500,432.12,,,
N5910029000052,110,432.08,,,
D2020217000008,510,432.03,,,
Q6542032000160,510,431.71,,,
L4920057000005,599,431.45,,,
D7000010210043,510,431.24,,,
Q6542099000016,499,431.19,,,
Q6521003000008,510,430.41,,,
P6421010000051,510,429.08,,,
P6431023000033,510,428.86,,,
Q6542058000067,500,428.71,,,
Q6541003000078,510,428.54,,,
E2240131000034,500,428.19,,,
M5610013000005,499,427.6,,,
M5620218000013,510,427.12,,,
E2210037000066,599,426.04,,,
P6412012000058,510,425.32,,,
Q6541008000109,510,425.24,,,
P6451044000095,500,425.23,,,
E2220144000001,500,425.11,,,
M5620466000001,425,424.93,,,
B1010014000032,101,423.75,,,
M5610008000006,430,423.59,,,
Q6531062000018,429,423.08,,,
D2020320000004,510,422.43,,,
Q6542114000009,510,422.43,,,
A0300058000011,510,422.4,,,
P6462005000037,510,421.39,,,
P6451021000053,499,420.76,,,
P6451013000035,510,420.67,,,
A0300037000194,510,419.79,,,
K4620063000143,500,419.21,,,
P6451006000072,510,418.17,,,
E2210038000078,122,418.16,,,
Q6511032000067,510,418.02,,,
P6451004000080,510,417.9,,,
P6431037000003,510,417.18,,,
A0300022000021,510,416.99,,,
P6412018000073,510,416.71,,,
P6421013000057,510,416.32,,,
A0300008000059,110,416.03,,,
P6412211000022,500,413.92,,,
M5620381000051,510,413.83,,,
P6412019000051,510,412.5,,,
P6412102000094,401,412.5,,,
P6451004000085,420,412.5,,,
F2610019000015,501,412.25,,,
Q6541003000074,510,412.02,,,
M5820195000025,550,410.1,,,
P6411003000028,429,409.59,,,
D2010007000047,420,408.96,,,
P6431018000021,530,408.94,,,
Q6532003000049,510,408.75,,,
Q6542037000018,510,408.25,,,
Q6542049000056,500,407.56,,,
Q6511032000095,510,407.34,,,
Q6521038000035,510,407.17,,,
P6451034000037,510,407.04,,,
Q6521002000031,500,406.86,,,
H3610039000026,511,406.71,,,
P6441040000001,400,406.67,,,
Q6542045000102,403,406.28,,,
L5220059000030,599,405.81,,,
Q6542030000061,510,405,,,
Q6532033000018,510,404.03,,,
K4620063000094,500,403.91,,,
P6441035000063,510,403.82,,,
Q6542032000099,510,403.4,,,
A0700002000032,500,402.06,,,
Q6542115000044,510,401.89,,,
A0300108000038,510,400.78,,,
M5620254000044,550,400.42,,,
P6451047000087,510,400.33,,,
P6441013000022,685,400.05,,,
P6412032000036,510,400,,,
Q6531055000228,510,400,,,
Q6521009000053,420,399,,,
P6421007000047,510,398.94,,,
P6451018000001,510,398.84,,,
A0700199000014,340,398.05,,,
A0300042000026,510,397.97,,,
P6461028000008,510,397.96,,,
A0700078000022,500,397.95,,,
A0700078000024,500,397.95,,,
C1800006430013,429,397.75,,,
P6451034000047,510,396.92,,,
Q6511005000035,680,396.1,,,
H4100105000100,500,395.93,,,
E2220073000027,500,395.86,,,
J4310027000031,100,395.13,,,
P6451004000037,510,393.22,,,
A0300020000004,599,393.09,,,
P6421019000002,510,392.34,,,
P6451023000029,500,392.34,,,
N6120040000006,599,391.23,,,
Q6541002000102,510,391.16,,,
L4920051000146,510,390.92,,,
P6431027000075,510,390.67,,,
P6412014000025,510,390.5,,,
Q6542049000073,500,390.02,,,
Q6541004000083,510,390,,,
D2020285000031,510,388.98,,,
G3300027300055,511,388.88,,,
B1010021000049,501,387.41,,,
Q6521027000036,500,386.85,,,
K4700037000035,510,386.62,,,
Q6521037000075,510,386.26,,,
H4100011000039,500,385.71,,,
A0300036000105,510,385.55,,,
Q6511044000087,520,385,,,
D2020260000036,500,384.29,,,
P6412010000098,510,384.21,,,
H4100026000003,510,384.15,,,
P6412107000036,599,383.96,,,
P6461037000033,510,383.89,,,
P6451013000053,500,382.93,,,
P6462006000004,480,382.87,,,
Q6542030000167,840,382.55,,,
P6451033000024,510,382.53,,,
P6431049000029,499,382.18,,,
K4610003000031,501,381.76,,,
H4100003000168,429,381.3,,,
Q6542050000053,429,381.24,,,
L5300003000066,500,381.15,,,
B1500038000038,420,380.94,,,
A0700040000138,450,380.91,,,
Q6542074000029,510,380.16,,,
D2020055000021,500,379.4,,,
G3210031320002,500,379.35,,,
A0700215000120,510,379.09,,,
P6421011000053,599,378.22,,,
P6421019000039,510,377.83,,,
D2020313000048,510,377.14,,,
D2020057000007,435,377.11,,,
P6451013000079,510,376.77,,,
K4620098000007,510,376.21,,,
Q6532039000018,510,375.86,,,
P6411027000064,500,375.45,,,
Q6532039000097,500,375.4,,,
C1800004210050,510,375.11,,,
P6411023000053,520,375,,,
P6411124000005,510,375,,,
P6421011000058,520,375,,,
P6441034000054,530,375,,,
P6441034000062,510,375,,,
P6451018000036,510,375,,,
P6451025000003,419,375,,,
A0700217000237,599,374.83,,,
Q6521026000022,510,374.52,,,
Q6531055000187,500,374.33,,,
P6411036000016,500,373.71,,,
P6421021000037,510,372.14,,,
A0700012000033,510,372.06,,,
H4100003000057,510,371.71,,,
P6441044000024,500,371.33,,,
P6421013000019,510,370.89,,,
K4700036000010,500,370.85,,,
N6110011000007,501,370.78,,,
L4920057000065,500,370.65,,,
K4630058000099,500,370.18,,,
P6441048000041,499,369.82,,,
P6412118000010,510,369.16,,,
P6441044000003,510,369.15,,,
P6431030000041,510,368.38,,,
E2210025000052,501,368.09,,,
Q6511012000030,455,367.76,,,
P6461059000033,350,367.02,,,
P6411029000038,500,366.82,,,
P6411999341000,860,366.47,,,
B1020107000015,500,366,,,
P6441007000037,510,365.88,,,
M5620431000031,510,365.41,,,
P6431023000052,510,365.29,,,
D2020313000035,510,363.95,,,
P6441028000126,510,363.8,,,
K4620064000012,560,363.24,,,
P6441015000013,500,362.94,,,
Q6511037000138,500,362.7,,,
P6411027000049,510,362.15,,,
P6451020000031,500,361.58,,,
P6431045000015,420,361.46,,,
Q6521010000021,510,361.23,,,
K4620064000004,560,361.17,,,
R8000016000066,510,360.87,,,
P6461030000019,510,360.45,,,
J4310021000014,501,360.38,,,
Q6511001000003,350,359.65,,,
P6431051000035,510,359.54,,,
M5620434000064,510,359.41,,,
F2610005000005,110,359.28,,,
P6462004000196,500,359.16,,,
Q6511037000136,510,359.13,,,
P6451033000053,510,359.11,,,
J4310027000028,511,359.1,,,
D2020157000047,510,359.01,,,
Q6511012000026,455,358.82,,,
P6421014000058,510,358.63,,,
D2020311000019,620,358.47,,,
K4620061000054,500,357.82,,,
P6411060000040,550,356.67,,,
L5300002000010,510,356.62,,,
A0700027000039,370,356.55,,,
D2020157000059,510,355.65,,,
A0700078000019,500,355.11,,,
C1720079000006,510,355.01,,,
Q6541005000061,510,355,,,
P6412010000060,500,354.93,,,
P6451036000023,500,354.23,,,
C1720079000099,510,354.21,,,
P6441028000043,510,353.58,,,
D2020194000003,500,353.34,,,
A0700078000020,500,352.97,,,
Q6531070000016,500,352.15,,,
P6462004000154,500,351.14,,,
E2220133000003,501,351.06,,,
P6411032000002,500,351.04,,,
P6412160000002,500,351.03,,,
A0700103000040,350,351,,,
P6451018000029,500,350.52,,,
R8000010000038,510,350.37,,,
M5500198000001,350,350.01,,,
R8000005000047,510,350,,,
P6412213000040,500,348.81,,,
Q6541020000027,500,348.03,,,
A0700248000020,447,348.01,,,
P6421014000059,510,347.86,,,
M5620431000029,510,347.36,,,
P6451047000062,500,346.73,,,
Q6532023000052,440,346.71,,,
M5670038000017,429,346.26,,,
P6412018000058,500,345.76,,,
E2230121000076,599,345.58,,,
A0700217000079,550,345.55,,,
Q6521035000047,510,345.21,,,
G3210012200015,501,345.17,,,
D2020150000061,510,344.93,,,
P6412018000072,510,344.76,,,
P6441037000024,500,344.56,,,
E2210015000044,501,344.3,,,
M5650046000005,456,344.28,,,
B1500038000053,510,343.61,,,
B1500038000039,454,342.7,,,
E2220061000020,510,342.61,,,
P6451013000042,520,342.36,,,
P6421004000030,447,341.84,,,
P6421024000011,500,340.62,,,
E2210021000036,599,340.33,,,
P6451004000041,510,339.02,,,
Q6541002000047,510,338.87,,,
P6421011000070,510,338.77,,,
E2220134000032,510,338.13,,,
D2020228000067,510,337.33,,,
A0300091000002,500,337.24,,,
P6441048000042,499,336.55,,,
Q6532032000017,500,336.11,,,
P6412009000095,500,335.23,,,
H3620067000011,510,335.12,,,
M5620287000016,510,334.81,,,
L4920054000030,500,334.79,,,
P6451040000059,510,334.74,,,
P6412110000058,510,334.63,,,
A0300036000051,510,334.51,,,
P6421009000008,510,333.18,,,
P6412025000179,500,332.99,,,
L5220059000024,599,332.14,,,
P6421010000099,510,331.79,,,
N6120039000038,480,331.77,,,
Q6542031000062,510,331.69,,,
P6600045000029,499,331.42,,,
P6441034000059,510,330.92,,,
P6462012000103,500,330.28,,,
Q6521010000071,510,330.21,,,
F2610023000014,110,330.18,,,
A0700137000028,510,330,,,
M5620266000018,510,330,,,
Q6542102000104,510,330,,,
L4910021000024,501,329.88,,,
P6451017000032,510,329.08,,,
Q6542097000040,500,328.28,,,
D2020041000019,510,328.18,,,
N6110011000036,101,328.11,,,
K4620064000296,500,328.1,,,
H3510002000014,101,327.8,,,
Q6541020000102,500,326.79,,,
Q6532028000100,429,326.06,,,
A0700040000129,450,325.8,,,
F2610018000029,101,325.77,,,
E2210013000064,110,325.75,,,
P6412168000042,510,325.15,,,
F2610023000049,101,325.14,,,
Q6521010000020,403,325,,,
Q6511023000090,510,324.93,,,
P6421019000055,510,324.72,,,
Q6541002000143,510,323.91,,,
Q6541029000076,500,323.83,,,
Q6511021000006,520,323.26,,,
B1010018000080,110,323.12,,,
Q6542099000018,480,322.98,,,
K4620064000125,500,322.97,,,
N6120042000010,599,322.66,,,
Q6521004000050,680,322.5,,,
A0700008000129,500,322.35,,,
P6431015000024,510,322.03,,,
P6431021000054,510,321.77,,,
Q6532036000091,455,321.64,,,
P6421020000115,500,321.24,,,
K4620064000127,500,320.5,,,
P6412121000022,510,320.5,,,
M5620131000015,510,320.09,,,
E2210024000106,599,319.34,,,
E2210012000031,511,318.95,,,
D2020291000018,510,318.7,,,
M5620300000021,510,318.58,,,
F2610008000002,110,318.15,,,
M5610019000010,429,317.08,,,
A0700242000098,599,316.73,,,
P6421004000028,447,315.68,,,
P6441039000021,510,315.45,,,
Q6542068000062,400,315.33,,,
Q6521026000026,500,315.29,,,
H4100010000039,401,315.25,,,
P6411030000018,500,314.9,,,
P6451003000074,510,314.7,,,
A0700203000296,550,313.46,,,
F2610054000029,510,313.2,,,
R8000006000071,510,312.81,,,
D2040061000020,500,312.8,,,
Q6521033000092,510,312.5,,,
P6451046000051,500,312.28,,,
P6451029000001,499,312.13,,,
A0700118000025,510,310.94,,,
Q6511022000036,401,310.65,,,
M5610023000063,501,310.62,,,
L5210024000029,480,310.6,,,
P6421021000040,510,310.54,,,
P6412008000039,510,310.39,,,
P6411036000032,500,310.32,,,
A0300047000024,510,310.27,,,
Q6542045000100,403,310.07,,,
Q6532019000036,401,310,,,
Q6532038000076,510,310,,,
Q6541006000091,510,310,,,
Q6542031000258,510,310,,,
Q6542031000294,510,310,,,
Q6542032000115,520,310,,,
L5210008000016,465,309.66,,,
P6451031000036,510,307.87,,,
Q6541003000141,500,307.67,,,
M5620165000091,500,307.03,,,
C1800009310041,510,306.31,,,
Q6521038000043,510,306.24,,,
P6461016000118,447,305.93,,,
B1010019000045,110,305.83,,,
L4920057000091,500,305.02,,,
N6200048000004,500,304.67,,,
D2020327000034,510,304.63,,,
P6421004000032,455,302.12,,,
Q6542032000119,510,301.33,,,
Q6511045000064,500,301.22,,,
Q6521018000035,500,301.21,,,
Q6511012000028,455,301.02,,,
A0700193000014,350,300.92,,,
D2020311000001,680,300.49,,,
Q6532020000040,510,300.49,,,
M5620099000046,510,300.45,,,
K4620062000016,500,300.25,,,
Q6542105000089,500,300.2,,,
Q6542105000094,510,300,,,
Q6542114000058,510,300,,,
H4100003000173,420,298.39,,,
M5620250000007,510,298.24,,,
M5620098000034,500,297.71,,,
Q6541029000075,500,297.69,,,
E2220062000037,599,297.61,,,
Q6531042000049,510,297.59,,,
P6431025000086,500,297.38,,,
P6441030000043,510,297.23,,,
M5670036000017,429,296.85,,,
Q6542037000097,510,296.79,,,
P6421010000048,510,296.21,,,
A0700003000023,454,295.92,,,
M5620420000004,510,295.9,,,
D2020288000007,510,295.34,,,
Q6542078000026,510,295.15,,,
Q6541008000194,500,295.09,,,
A0700040000127,450,294.7,,,
N6120038000029,510,293.48,,,
D2010021000036,511,293.36,,,
A0700087000006,400,293.14,,,
P6411014000062,599,292.45,,,
Q6532036000106,480,292.31,,,
M5620217000076,500,292.16,,,
Q6521010000090,500,291.09,,,
H4100003000169,420,291.07,,,
P6431042000014,510,290.64,,,
A0300042000147,500,290.57,,,
P6421011000057,500,290.17,,,
D2020119000038,510,290.14,,,
M5620225000085,510,289.89,,,
Q6532038000048,510,289.51,,,
P6441030000055,510,288.94,,,
D2020143000020,510,288.83,,,
P6421007000007,510,288.79,,,
P6461041000041,350,288.58,,,
D2020185000050,510,288.51,,,
M5620433000065,510,288.37,,,
A0300018000056,510,288.34,,,
M5620169000066,510,288.22,,,
Q6541013000008,500,288,,,
Q6542076000009,510,287.43,,,
P6441029000002,350,286.98,,,
E2210026000036,511,286.31,,,
E2210019000040,501,286.16,,,
A0700156000013,500,285.75,,,
A0300063000034,599,285.2,,,
Q6541004000036,510,284.92,,,
D2020260000020,510,284.33,,,
P6451002000040,510,284.16,,,
P6451014000052,500,283.93,,,
Q6511028000003,399,283.93,,,
P6441029000050,510,283.44,,,
K4620063000141,500,282.18,,,
P6412129000022,500,281.99,,,
Q6541008000005,500,281.88,,,
P6421011000056,500,281.52,,,
L4920057000098,500,281.5,,,
